product_IDs,sales_volumes,average_user_rating
4334,6470,2.1
4335,6643,2.7
4336,2900,1.2
4337,9362,2.0
4338,2551,4.7
4339,437,2.2
4340,7031,3.9
4341,1356,2.7
4342,9432,3.0
4343,6336,1.9
4344,2576,4.1
4345,4329,3.5
4346,35,4.0
4347,4041,2.9
4348,877,3.5
4349,1438,1.1
4350,5234,1.8
4351,5552,1.0
4352,8467,4.3
4353,4215,4.4
4354,7827,3.0
4355,5954,2.0
4356,2958,4.4
4357,1229,2.5
4358,1138,3.3
4359,3127,2.2
4360,4012,3.3
4361,6162,3.9
4362,8593,1.4
4363,8283,2.8
4364,8291,4.3
4365,4888,1.9
4366,502,2.2
4367,1418,2.1
4368,5837,1.9
4369,9327,2.5
4370,1519,1.4
4371,65,3.0
4372,3656,4.2
4373,2866,2.2
4374,1977,1.2
4375,9120,4.3
4376,3232,2.1
4377,4844,4.3
4378,1364,1.5
4379,324,1.1
4380,8218,1.5
4381,9767,5.0
4382,5949,4.8
4383,6434,1.2
4384,333,4.0
4385,8379,2.4
4386,1280,4.6
4387,5691,1.5
4388,3727,1.8
4389,5142,1.5
4390,579,3.7
4391,9045,3.7
4392,467,3.8
4393,6109,3.2
4394,7416,1.2
4395,502,1.6
4396,939,3.0
4397,6476,2.7
4398,9982,4.7
4399,2557,2.4
4400,6864,5.0
4401,3916,4.7
4402,2617,2.9
4403,1824,2.2
4404,2077,4.6
4405,5295,2.4
4406,2750,4.4
4407,3814,2.5
4408,6876,2.9
4409,9941,3.7
4410,6559,1.2
4411,5783,3.0
4412,9575,2.3
4413,2181,3.2
4414,7244,4.7
4415,2344,4.6
4416,3177,3.9
4417,8880,4.2
4418,5086,2.4
4419,2146,1.8
4420,33,4.8
4421,9000,5.0
4422,2129,2.3
4423,2210,3.7
4424,4158,4.4
4425,1919,4.0
4426,8741,2.5
4427,6102,2.3
4428,4802,3.9
4429,2685,4.4
4430,6615,2.0
4431,7786,4.9
4432,3989,3.6
4433,7718,4.9
4434,5767,4.9
4435,8949,1.4
4436,3260,3.9
4437,8468,4.8
4438,2015,2.8
4439,6048,3.6
4440,4918,3.7
4441,8286,2.0
4442,4329,1.4
4443,1969,2.3
4444,1735,4.9
4445,9867,4.1
4446,4982,1.2
4447,2839,4.3
4448,6941,3.7
4449,4301,2.2
4450,7054,4.3
4451,9372,1.9
4452,1265,1.9
4453,1511,2.4
4454,5374,4.9
4455,603,1.8
4456,2142,3.9
4457,2023,4.2
4458,4178,4.9
4459,8594,3.9
4460,2239,1.9
4461,4283,1.7
4462,5673,3.4
4463,6708,2.9
4464,2341,2.9
4465,5084,3.2
4466,6705,3.5
4467,6323,2.3
4468,3185,3.4
4469,3365,1.2
4470,4219,2.6
4471,5566,1.6
4472,4819,2.1
4473,4496,3.0
4474,5190,3.9
4475,4019,4.7
4476,7338,3.7
4477,5878,2.6
4478,6929,1.1
4479,8820,1.5
4480,699,2.5
4481,5192,1.8
4482,9783,1.7
4483,6940,1.3
4484,5333,2.4
4485,8509,1.0
4486,2252,1.3
4487,2165,3.6
4488,5918,5.0
4489,2085,2.4
4490,2713,2.9
4491,9538,2.9
4492,2891,1.8
4493,2256,4.8
4494,8555,3.0
4495,4775,4.4
4496,8423,3.6
4497,9514,3.4
4498,6339,1.2
4499,2674,4.0
4500,9567,1.9
4501,7679,2.7
4502,217,2.1
4503,8071,3.9
4504,7779,4.2
4505,3736,1.2
4506,555,4.0
4507,826,2.9
4508,5313,1.0
4509,1873,1.4
4510,8318,4.4
4511,6650,3.4
4512,9580,4.5
4513,7923,1.1
4514,1290,3.5
4515,9830,3.7
4516,9923,2.5
4517,8535,3.8
4518,2261,1.1
4519,3948,3.0
4520,1709,5.0
4521,6035,2.7
4522,4000,3.9
4523,823,3.5
4524,7525,3.2
4525,3908,1.4
4526,1992,1.7
4527,8311,1.8
4528,5108,2.4
4529,7312,3.1
4530,9847,1.9
4531,7868,4.4
4532,7726,2.6
4533,1769,3.0
4534,5762,1.7
4535,9322,1.7
4536,8402,3.3
4537,3022,1.5
4538,916,3.7
4539,9823,2.7
4540,837,4.1
4541,4590,1.8
4542,4073,4.9
4543,4081,2.9
4544,6639,2.7
4545,4044,3.0
4546,5723,4.3
4547,9842,2.5
4548,9408,2.0
4549,9292,1.1
4550,9416,2.7
4551,3586,4.0
4552,9820,3.9
4553,4126,1.2
4554,1454,4.0
4555,1971,3.5
4556,3778,4.6
4557,2723,3.8
4558,2747,4.3
4559,5379,4.8
4560,5162,3.3
4561,3863,1.8
4562,2625,2.8
4563,1646,3.8
4564,7010,2.4
4565,8609,3.0
4566,6269,4.6
4567,5749,2.0
4568,4033,2.4
4569,369,1.3
4570,7684,3.9
4571,4880,4.3
4572,6267,1.1
4573,8335,2.6
4574,917,4.0
4575,7645,4.1
4576,9719,4.2
4577,4620,1.3
4578,7714,3.3
4579,6515,3.5
4580,798,1.4
4581,5707,1.7
4582,79,3.0
4583,6836,4.3
4584,2869,3.4
4585,1517,2.1
4586,8973,5.0
4587,2280,2.6
4588,7712,1.8
4589,5931,1.0
4590,2936,1.7
4591,9820,1.5
4592,3935,3.0
4593,4920,5.0
4594,1110,2.5
4595,4870,1.4
4596,6965,4.0
4597,5022,3.1
4598,229,4.4
4599,4514,4.4
4600,8654,3.5
4601,6730,4.4
4602,8954,4.1
4603,4621,2.2
4604,415,3.0
4605,1525,4.9
4606,4638,1.1
4607,1108,4.2
4608,2035,1.5
4609,8156,2.8
4610,1150,3.6
4611,9403,1.4
4612,5854,4.3
4613,2898,1.7
4614,9933,4.7
4615,3729,1.7
4616,2724,2.7
4617,7164,1.6
4618,7905,4.0
4619,5696,1.6
4620,3218,2.0
4621,2874,3.2
4622,2359,2.1
4623,6784,4.6
4624,5821,2.6
4625,7791,2.5
4626,2197,2.1
4627,3796,1.5
4628,7349,1.1
4629,6647,1.6
4630,5385,4.9
4631,1234,2.3
4632,8008,5.0
4633,1926,4.0
4634,7496,3.5
4635,406,2.0
4636,7109,4.4
4637,4328,5.0
4638,1884,3.7
4639,4932,3.7
4640,9930,3.1
4641,7183,3.2
4642,9242,3.9
4643,7710,1.9
4644,1935,4.7
4645,9274,2.3
4646,7037,4.3
4647,6266,2.7
4648,5642,1.3
4649,765,3.4
4650,6356,4.0
4651,3305,3.4
4652,1764,4.6
4653,8335,4.6
4654,292,2.0
4655,7724,3.3
4656,1543,3.5
4657,6518,3.2
4658,3125,2.4
4659,3612,4.7
4660,8524,2.5
4661,7036,3.2
4662,4573,3.9
4663,4220,3.4
4664,6320,3.2
4665,5174,2.0
4666,9950,3.5
4667,9476,4.5
4668,4210,1.2
4669,1497,4.3
4670,7631,4.5
4671,5745,4.2
4672,9434,2.8
4673,4719,2.0
4674,3424,2.1
4675,9057,3.1
4676,9028,2.2
4677,6078,2.1
4678,1598,1.2
4679,2075,3.1
4680,9964,4.6
4681,7377,2.4
4682,6917,3.0
4683,7781,3.5
4684,6503,1.0
4685,6835,3.5
4686,5164,2.5
4687,1951,1.3
4688,9169,4.7
4689,4321,3.0
4690,3889,3.7
4691,5638,3.9
4692,150,2.8
4693,6387,3.8
4694,5026,1.9
4695,2767,2.6
4696,2099,2.5
4697,5870,4.5
4698,9550,3.6
4699,9643,3.2
4700,9230,3.5
4701,4417,3.3
4702,6407,1.8
4703,8562,2.9
4704,9310,1.9
4705,6806,2.2
4706,1224,2.9
4707,5494,2.5
4708,7661,1.3
4709,1415,2.9
4710,8507,3.5
4711,9822,3.7
4712,8587,3.7
4713,6095,4.6
4714,8842,2.3
4715,5130,2.2
4716,4866,2.4
4717,3911,4.3
4718,6209,1.1
4719,9618,1.0
4720,6531,2.7
4721,3471,1.6
4722,9080,3.9
4723,4305,1.4
4724,839,2.0
4725,6985,3.2
4726,5553,1.2
4727,2600,1.0
4728,9725,3.3
4729,8926,4.4
4730,6031,4.7
4731,9275,2.9
4732,6780,3.9
4733,7611,4.2
4734,6980,4.3
4735,5210,4.1
4736,1256,3.5
4737,4667,1.0
4738,9348,1.8
4739,2113,1.7
4740,9250,2.6
4741,7379,3.0
4742,8360,4.1
4743,8163,2.4
4744,3635,1.1
4745,9673,2.8
4746,5788,1.0
4747,8045,3.5
4748,4456,2.0
4749,9332,3.4
4750,1207,5.0
4751,663,3.9
4752,5051,4.8
4753,8491,3.1
4754,6654,1.4
4755,1578,4.7
4756,2310,2.5
4757,177,4.7
4758,3546,2.4
4759,1541,3.8
4760,612,4.2
4761,2167,4.8
4762,1560,1.5
4763,6110,1.3
4764,8037,2.2
4765,5582,1.0
4766,6428,1.1
4767,4123,3.2
4768,9865,3.6
4769,2721,1.4
4770,6171,4.3
4771,2471,1.9
4772,9813,4.4
4773,3481,4.8
4774,2383,4.3
4775,5894,1.3
4776,5986,1.4
4777,3842,3.0
4778,1714,4.9
4779,3626,4.1
4780,1574,2.1
4781,9658,1.7
4782,9873,3.2
4783,959,3.0
4784,7101,3.4
4785,4318,1.4
4786,1346,3.3
4787,2773,3.1
4788,2953,1.3
4789,8310,1.2
4790,8309,4.8
4791,8690,2.9
4792,1146,4.1
4793,4421,1.3
4794,122,4.2
4795,701,3.4
4796,7809,1.5
4797,6167,4.0
4798,2895,1.8
4799,6654,2.2
4800,2066,3.5
4801,3053,2.5
4802,4241,3.0
4803,7920,4.9
4804,4107,4.8
4805,4114,2.8
4806,9422,2.7
4807,3991,4.8
4808,3724,2.3
4809,338,2.6
4810,6606,3.0
4811,2455,1.1
4812,164,2.1
4813,9345,3.7
4814,1446,2.9
4815,6899,4.4
4816,5728,1.9
4817,8663,2.1
4818,1116,2.5
4819,6464,1.8
4820,7802,2.5
4821,2887,2.8
4822,757,4.1
4823,7227,4.5
4824,1046,1.5
4825,5029,4.1
4826,1556,1.7
4827,3897,2.1
4828,1056,1.6
4829,5300,1.8
4830,3092,3.2
4831,5775,3.4
4832,7422,3.2
4833,4488,2.4
4834,7772,1.6
4835,7593,4.5
4836,1713,3.2
4837,3221,1.5
4838,7462,5.0
4839,4707,4.3
4840,9261,4.8
4841,188,3.8
4842,5093,4.3
4843,2363,4.1
4844,6190,2.1
4845,2785,2.7
4846,1355,1.6
4847,133,4.6
4848,9272,5.0
4849,7160,4.1
4850,1575,2.7
4851,1374,2.6
4852,5321,2.2
4853,7339,4.0
4854,8743,2.6
4855,6207,2.6
4856,4396,1.2
4857,1738,2.4
4858,9840,4.4
4859,9966,2.8
4860,3986,1.3
4861,6538,2.9
4862,7434,3.5
4863,6107,1.0
4864,4128,3.6
4865,3629,2.7
4866,9082,3.0
4867,451,1.5
4868,4876,1.6
4869,2342,2.7
4870,4860,3.7
4871,1487,1.4
4872,1284,3.3
4873,8560,3.3
4874,5905,2.8
4875,9890,2.8
4876,5904,3.7
4877,3663,1.9
4878,2610,4.5
4879,301,3.2
4880,6168,3.5
4881,374,4.0
4882,1408,2.4
4883,1746,1.9
4884,3515,3.1
4885,2465,3.2
4886,7676,2.5
4887,8634,2.4
4888,7742,2.2
4889,9085,2.4
4890,7917,2.6
4891,2086,2.2
4892,3427,1.6
4893,4117,4.2
4894,7011,2.2
4895,8192,2.8
4896,5217,3.9
4897,3696,2.3
4898,5723,2.7
4899,365,1.4
4900,1027,1.3
4901,7632,2.3
4902,4197,2.0
4903,8283,3.6
4904,626,3.7
4905,6679,3.1
4906,846,1.5
4907,1738,1.0
4908,6697,4.6
4909,5929,2.6
4910,5172,4.3
4911,8123,2.1
4912,3677,3.2
4913,3033,3.8
4914,6873,3.6
4915,5964,2.4
4916,3824,3.4
4917,2926,4.5
4918,9074,2.9
4919,2193,2.3
4920,3261,1.1
4921,4095,3.7
4922,4066,3.7
4923,1773,2.7
4924,5222,4.7
4925,9743,4.8
4926,5687,1.1
4927,7119,2.5
4928,1093,4.7
4929,3164,3.8
4930,7036,2.3
4931,2665,4.2
4932,3344,2.1
4933,6359,3.7
4934,6174,2.2
4935,4187,3.7
4936,1541,3.3
4937,6017,1.3
4938,6410,2.9
4939,4177,2.1
4940,5368,1.3
4941,7752,4.0
4942,7076,1.3
4943,9580,2.9
4944,3532,2.0
4945,5357,3.0
4946,9105,2.7
4947,802,4.5
4948,2203,1.4
4949,7334,1.1
4950,8793,1.7
4951,107,1.9
4952,3759,2.9
4953,55,5.0
4954,4804,2.6
4955,5356,4.1
4956,2736,3.1
4957,6592,2.7
4958,7689,4.7
4959,9647,1.8
4960,9133,2.3
4961,7696,1.3
4962,5483,1.2
4963,5964,1.8
4964,180,4.3
4965,9941,4.0
4966,2042,3.2
4967,264,1.1
4968,9809,1.6
4969,9368,2.2
4970,3668,2.1
4971,5625,3.8
4972,7417,1.4
4973,5507,1.6
4974,7481,2.6
4975,9156,1.0
4976,8624,4.9
4977,2860,3.0
4978,6595,4.3
4979,7851,2.6
4980,8955,2.2
4981,2169,4.1
4982,879,1.2
4983,8552,4.9
4984,6499,3.9
4985,104,2.8
4986,30,4.2
4987,7025,1.9
4988,9566,1.1
4989,5924,4.9
4990,9017,4.3
4991,5489,1.5
4992,1311,1.9
4993,2342,3.0
4994,2826,2.9
4995,9303,4.9
4996,4354,4.0
4997,5907,1.6
4998,3389,3.5
4999,4169,3.7
5000,274,2.5
5001,3036,4.5
5002,9334,2.5
5003,9344,1.5
5004,7260,3.0
5005,8505,4.5
5006,8521,4.3
5007,5712,3.7
5008,3256,3.0
5009,5420,4.5
5010,5923,2.7
5011,6024,2.2
5012,4396,1.4
5013,9615,2.5
5014,3133,3.1
5015,920,4.4
5016,5060,2.8
5017,9986,1.4
5018,5794,2.6
5019,7172,3.7
5020,1804,3.3
5021,908,4.4
5022,267,3.3
5023,8110,4.2
5024,734,4.8
5025,8493,3.4
5026,7061,3.5
5027,7295,1.2
5028,3816,2.2
5029,7249,3.3
5030,505,4.4
5031,4860,3.5
5032,3128,4.6
5033,5579,4.1
5034,676,2.4
5035,4786,2.9
5036,3886,1.2
5037,6797,4.1
5038,7403,4.9
5039,428,2.4
5040,2032,4.5
5041,4065,4.2
5042,3488,1.7
5043,2724,4.9
5044,7859,1.7
5045,5650,1.4
5046,2693,4.6
5047,6559,1.6
5048,6763,4.7
5049,1521,2.8
5050,7138,1.1
5051,5322,1.8
5052,2392,2.7
5053,2274,4.1
5054,1938,2.4
5055,9222,2.0
5056,994,2.3
5057,1106,3.0
5058,7595,3.3
5059,8009,1.6
5060,1987,2.6
5061,8304,2.2
5062,1997,3.1
5063,7524,4.7
5064,8870,3.1
5065,3898,3.2
5066,8659,4.6
5067,714,1.8
5068,9290,2.8
5069,7588,2.3
5070,7395,2.6
5071,867,1.7
5072,4331,3.1
5073,848,2.0
5074,9120,4.6
5075,3940,1.8
5076,2958,4.9
5077,7176,1.0
5078,1564,1.8
5079,2799,4.9
5080,6385,1.8
5081,4229,1.7
5082,2007,2.3
5083,3107,4.3
5084,4490,3.4
5085,6072,1.1
5086,1873,2.8
5087,4021,1.0
5088,9958,2.8
5089,7090,4.9
5090,1393,3.9
5091,3749,4.7
5092,3687,2.7
5093,9758,4.6
5094,7972,1.9
5095,6533,2.9
5096,7909,3.6
5097,5876,4.1
5098,965,4.7
5099,3477,3.7
5100,9129,3.1
5101,2065,3.3
5102,5313,2.7
5103,5072,2.8
5104,2890,3.5
5105,6704,3.9
5106,7573,2.8
5107,2981,4.6
5108,1195,1.5
5109,947,2.0
5110,2344,4.2
5111,916,1.9
5112,7284,4.2
5113,9514,3.3
5114,2648,4.3
5115,4427,2.0
5116,1683,4.4
5117,8203,2.0
5118,1812,1.6
5119,8501,1.9
5120,607,4.0
5121,8648,4.2
5122,2234,2.9
5123,4069,1.7
5124,8031,4.6
5125,2886,2.5
5126,4357,1.6
5127,7970,3.3
5128,5381,3.0
5129,9708,2.6
5130,5214,2.0
5131,4065,3.4
5132,1651,3.7
5133,9337,1.9
5134,5471,1.8
5135,8750,2.5
5136,3340,3.0
5137,570,2.6
5138,3234,1.9
5139,6817,3.8
5140,6873,3.2
5141,8571,3.6
5142,616,3.7
5143,4119,4.4
5144,5750,1.6
5145,6861,1.9
5146,2125,4.1
5147,8395,1.8
5148,9694,1.6
5149,3193,2.5
5150,1723,2.6
5151,4858,4.3
5152,8604,2.7
5153,4347,3.5
5154,3650,4.3
5155,4301,4.0
5156,2167,3.1
5157,2268,1.6
5158,3045,1.4
5159,5648,3.4
5160,1170,4.1
5161,1704,3.8
5162,1647,3.7
5163,4181,3.1
5164,5546,4.5
5165,4240,1.5
5166,6109,2.9
5167,3488,1.9
5168,5501,4.8
5169,8372,2.6
5170,4306,4.4
5171,2620,4.2
5172,8749,3.5
5173,1448,1.5
5174,3193,3.9
5175,5383,3.7
5176,391,4.1
5177,4635,2.7
5178,8471,1.4
5179,9307,1.6
5180,5573,3.3
5181,3563,4.3
5182,4491,4.5
5183,5177,2.3
5184,7940,4.7
5185,2904,2.1
5186,763,4.7
5187,8327,3.5
5188,1896,3.1
5189,1111,1.8
5190,6202,4.0
5191,9056,4.4
5192,4544,3.8
5193,6242,3.2
5194,2369,3.5
5195,4862,1.4
5196,3214,3.5
5197,8554,4.4
5198,1818,4.9
5199,4831,3.6
5200,7585,3.1
5201,4880,1.6
5202,2664,3.3
5203,3826,4.8
5204,198,4.7
5205,2120,2.1
5206,4138,1.0
5207,6175,1.5
5208,3053,1.4
5209,211,3.9
5210,5173,1.7
5211,5353,1.6
5212,2531,2.2
5213,7000,3.8
5214,5977,2.6
5215,6522,2.0
5216,6340,3.1
5217,4203,2.8
5218,3747,4.4
5219,3542,3.6
5220,25,3.8
5221,4721,3.5
5222,15,4.5
5223,7697,4.8
5224,5790,4.5
5225,2967,5.0
5226,8527,4.9
5227,2022,1.0
5228,1332,2.7
5229,968,3.1
5230,9291,2.4
5231,5387,3.5
5232,1149,1.4
5233,962,1.1
5234,212,2.0
5235,3766,4.5
5236,9440,2.2
5237,7233,3.2
5238,1825,1.4
5239,8266,3.5
5240,5445,2.5
5241,5067,3.9
5242,4301,2.4
5243,246,3.2
5244,8126,2.8
5245,1046,2.7
5246,4771,2.3
5247,3772,3.5
5248,9969,4.5
5249,1397,4.7
5250,9761,1.3
5251,825,4.5
5252,6232,2.9
5253,7975,4.8
5254,5441,4.3
5255,4817,3.4
5256,480,3.7
5257,7631,4.6
5258,1981,1.5
5259,6243,3.0
5260,8582,2.5
5261,530,2.0
5262,4662,3.9
5263,5143,4.1
5264,1417,1.1
5265,8390,1.6
5266,8911,4.9
5267,4813,1.9
5268,4768,4.6
5269,8387,2.7
5270,5486,2.6
5271,3780,4.6
5272,3908,2.9
5273,2527,4.8
5274,6078,2.2
5275,2250,4.6
5276,1900,4.0
5277,5995,1.9
5278,6884,2.2
5279,3922,1.6
5280,4833,1.2
5281,5643,3.2
5282,6464,4.0
5283,1818,3.0
5284,6797,1.5
5285,9915,3.4
5286,4523,4.0
5287,9704,2.5
5288,6098,2.5
5289,2111,4.2
5290,9884,4.4
5291,6822,4.2
5292,3923,3.4
5293,2805,3.0
5294,2397,4.0
5295,4106,1.1
5296,465,1.8
5297,1956,2.8
5298,9491,2.1
5299,4405,1.6
5300,5225,4.8
5301,7149,3.6
5302,2769,1.4
5303,4026,3.3
5304,5240,4.4
5305,2203,1.1
5306,2556,1.8
5307,1481,2.4
5308,2599,1.7
5309,7339,1.0
5310,946,3.7
5311,6405,4.8
5312,4232,4.8
5313,2250,4.2
5314,4838,2.7
5315,5516,4.2
5316,5389,2.9
5317,5538,1.7
5318,9949,2.4
5319,2734,1.6
5320,6966,2.7
5321,2885,4.3
5322,4101,2.4
5323,8117,3.8
5324,1927,5.0
5325,9939,1.3
5326,7350,4.5
5327,6140,3.3
5328,9156,4.3
5329,9236,3.8
5330,292,4.2
5331,832,2.2
5332,226,1.4
5333,5146,2.1
5334,330,4.0
5335,6962,3.3
5336,1319,4.7
5337,2289,3.2
5338,6260,2.8
5339,9884,1.2
5340,5636,3.7
5341,2330,2.8
5342,1691,1.4
5343,2804,2.3
5344,5735,4.7
5345,446,3.5
5346,562,3.4
5347,6682,4.9
5348,5789,1.2
5349,1932,4.4
5350,8812,1.2
5351,1804,1.8
5352,191,4.8
5353,4782,1.7
5354,7266,4.7
5355,2616,4.0
5356,7910,4.9
5357,8512,4.4
5358,7135,3.4
5359,5513,1.7
5360,7438,3.7
5361,9031,2.3
5362,1103,3.4
5363,4593,1.8
5364,2319,3.8
5365,6655,4.1
5366,8750,1.3
5367,5479,4.1
5368,4533,3.3
5369,5411,2.3
5370,236,3.5
5371,9939,2.7
5372,2445,1.1
5373,8194,2.4
5374,1416,4.4
5375,3873,4.4
5376,5540,4.2
5377,7778,1.4
5378,3511,2.8
5379,4343,1.6
5380,80,1.1
5381,6778,1.3
5382,8662,2.5
5383,3901,2.3
5384,4379,3.2
5385,3047,3.6
5386,6999,1.4
5387,6788,1.8
5388,1091,4.1
5389,8490,3.9
5390,6516,1.5
5391,619,2.1
5392,5470,2.4
5393,5410,1.5
5394,705,1.4
5395,741,2.2
5396,263,4.8
5397,4907,3.7
5398,6390,4.5
5399,8180,1.6
5400,6615,3.4
5401,3456,2.7
5402,6402,4.4
5403,8517,2.5
5404,3878,4.6
5405,1792,2.5
5406,3636,3.2
5407,6548,1.1
5408,3549,3.6
5409,9737,2.9
5410,6486,2.2
5411,3240,3.7
5412,1163,2.0
5413,3305,1.2
5414,5134,1.1
5415,3491,3.7
5416,8402,3.1
5417,2548,1.2
5418,3650,2.5
5419,3153,2.9
5420,5510,2.5
5421,8336,1.8
5422,4525,1.4
5423,6964,4.3
5424,720,2.4
5425,1522,3.3
5426,8201,1.0
5427,5629,2.8
5428,2078,1.9
5429,8366,1.1
5430,5074,3.0
5431,7083,2.6
5432,3422,3.5
5433,7232,1.6
5434,9958,2.7
5435,656,3.7
5436,7672,1.3
5437,9684,1.7
5438,6585,2.2
5439,8020,4.8
5440,3385,1.6
5441,5155,4.5
5442,8175,2.9
5443,4023,3.3
5444,8070,1.7
5445,2597,3.0
5446,3989,4.2
5447,8076,1.4
5448,2956,3.2
5449,4926,4.9
5450,6876,3.3
5451,2914,3.2
5452,9749,2.8
5453,8719,2.9
5454,3488,5.0
5455,7787,1.5
5456,8587,4.1
5457,7931,4.7
5458,793,2.5
5459,7285,4.9
5460,3208,2.1
5461,1078,1.2
5462,1953,3.1
5463,1083,2.7
5464,4323,4.3
5465,2555,1.4
5466,3047,2.6
5467,6785,3.3
5468,1832,3.2
5469,2718,3.7
5470,9663,2.6
5471,9041,2.1
5472,7613,3.4
5473,386,2.9
5474,2217,2.6
5475,9757,3.2
5476,855,2.8
5477,2221,2.3
5478,7616,1.4
5479,526,3.1
5480,4205,4.6
5481,8149,2.7
5482,8607,2.2
5483,2304,3.9
5484,8754,1.5
5485,8152,4.3
5486,4008,4.7
5487,6402,4.3
5488,4322,1.9
5489,2688,3.9
5490,5101,4.4
5491,4247,1.6
5492,8406,2.0
5493,6906,3.3
5494,6756,4.2
5495,5808,3.2
5496,8940,3.6
5497,7926,4.1
5498,4216,2.8
5499,3994,1.9
5500,9675,4.9
5501,2043,2.0
5502,1304,4.9
5503,6442,2.5
5504,5408,2.4
5505,1493,1.4
5506,6111,1.1
5507,5475,3.7
5508,9970,2.7
5509,6419,1.6
5510,5112,3.5
5511,7779,1.2
5512,5789,4.8
5513,7630,3.4
5514,6815,3.8
5515,5943,4.7
5516,4811,2.4
5517,5691,2.5
5518,5362,4.2
5519,393,4.6
5520,4760,1.8
5521,1297,1.9
5522,1621,1.2
5523,5817,4.2
5524,1459,5.0
5525,4496,4.3
5526,7658,2.4
5527,8555,4.3
5528,2592,3.5
5529,3721,2.5
5530,526,4.7
5531,7214,3.6
5532,3865,2.1
5533,587,2.5
5534,7222,3.9
5535,9905,1.7
5536,9739,3.8
5537,6916,3.3
5538,2349,3.2
5539,8597,3.1
5540,6866,2.3
5541,3286,1.6
5542,9131,1.2
5543,3074,2.8
5544,1558,1.7
5545,1294,3.4
5546,7934,3.0
5547,749,2.0
5548,158,3.0
5549,4595,4.9
5550,4779,4.4
5551,4299,4.6
5552,8159,1.1
5553,3121,3.3
5554,1447,1.0
5555,5674,3.9
5556,9737,2.5
5557,7660,1.9
5558,6081,3.2
5559,9825,4.1
5560,5980,2.8
5561,2207,2.0
5562,6067,2.9
5563,5322,1.5
5564,4451,4.5
5565,1640,3.5
5566,3433,3.3
5567,7430,1.2
5568,5509,1.2
5569,6073,3.8
5570,1328,1.2
5571,2613,4.7
5572,4563,1.7
5573,3282,3.0
5574,8638,4.0
5575,3274,1.9
5576,5105,3.6
5577,621,4.7
5578,9312,2.7
5579,5707,3.4
5580,4743,3.0
5581,82,3.3
5582,8662,3.6
5583,2740,4.3
5584,697,4.2
5585,898,4.4
5586,1541,1.2
5587,1697,1.4
5588,1821,3.7
5589,5317,2.8
5590,5059,4.7
5591,1456,3.1
5592,1131,4.9
5593,2146,1.3
5594,2569,1.1
5595,7110,5.0
5596,4468,3.3
5597,8174,1.5
5598,2157,1.2
5599,6263,1.4
5600,5227,4.2
5601,3775,1.4
5602,8892,4.2
5603,608,1.7
5604,7623,3.3
5605,5781,3.7
5606,8121,3.5
5607,2932,4.4
5608,4221,1.2
5609,545,1.1
5610,7047,2.7
5611,2014,2.7
5612,7562,4.6
5613,9464,1.6
5614,2804,1.5
5615,529,2.0
5616,7542,2.6
5617,1093,2.5
5618,7440,3.2
5619,2194,3.5
5620,169,3.8
5621,2863,1.1
5622,7958,1.1
5623,7778,3.6
5624,1768,3.4
5625,8143,4.5
5626,3946,3.9
5627,9924,3.4
5628,4226,3.2
5629,8659,2.9
5630,5946,2.4
5631,3157,3.5
5632,3567,1.4
5633,7661,4.7
5634,3498,4.5
5635,4784,2.3
5636,6140,1.8
5637,6612,1.3
5638,8195,2.1
5639,3658,3.2
5640,6210,2.4
5641,1104,4.9
5642,5958,4.1
5643,1500,4.1
5644,3749,4.8
5645,8088,5.0
5646,8850,1.7
5647,8878,1.2
5648,6418,3.9
5649,64,3.5
5650,5372,4.7
5651,8838,1.7
5652,9112,4.7
5653,1587,2.9
5654,5905,2.4
5655,1713,2.6
5656,258,1.3
5657,545,3.8
5658,3972,1.7
5659,9160,2.6
5660,6378,1.3
5661,8056,2.5
5662,2785,1.6
5663,7501,3.2
5664,7437,2.1
5665,2345,3.7
5666,1315,1.4
5667,1463,2.9
5668,5348,1.9
5669,1628,1.4
5670,5386,3.2
5671,1308,2.1
5672,6272,1.6
5673,2719,2.2
5674,5463,4.2
5675,4420,2.2
5676,3969,4.3
5677,8447,4.9
5678,1831,1.7
5679,1800,3.3
5680,3316,2.7
5681,9071,1.6
5682,4753,1.9
5683,4752,2.7
5684,1897,1.9
5685,6335,3.5
5686,3593,4.8
5687,4511,1.6
5688,6668,2.3
5689,9306,4.1
5690,2239,3.1
5691,8672,4.5
5692,8217,2.4
5693,9501,2.2
5694,330,2.9
5695,8491,3.3
5696,2270,4.0
5697,3245,1.2
5698,5384,3.4
5699,7007,3.8
5700,5053,1.4
5701,9271,4.5
5702,368,4.0
5703,4700,4.5
5704,2016,2.2
5705,3317,4.8
5706,2485,1.4
5707,8696,1.0
5708,7322,2.8
5709,1934,4.5
5710,5610,4.1
5711,1702,3.9
5712,8210,3.9
5713,7086,4.3
5714,7458,3.7
5715,615,2.4
5716,4688,4.6
5717,2711,2.0
5718,7328,2.0
5719,6114,1.3
5720,5226,4.5
5721,5648,3.5
5722,3490,1.9
5723,6825,3.3
5724,6854,3.3
5725,363,3.6
5726,8871,2.2
5727,5486,2.9
5728,2323,2.3
5729,9213,1.3
5730,3969,2.7
5731,3071,2.8
5732,4991,3.3
5733,9200,4.2
5734,6809,4.6
5735,6295,2.6
5736,3762,2.1
5737,7710,3.0
5738,6128,3.8
5739,954,2.6
5740,8839,1.9
5741,3500,1.0
5742,2368,1.6
5743,2427,2.6
